value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
32.5	26.3570736284256	24.06950131601449	-6.142926371574402	6.217776759147644	1000	04	2	inverse_cdf	4.906067805892463	unsmoothed
36.5	25.394427381515506	23.242307057048837	-11.105572618484498	11.105572618484498	1000	04	2	inverse_cdf	4.821027593475154	unsmoothed
39.0	25.50464739894867	30.219624346530267	-13.49535260105133	13.49535260105133	1000	04	2	inverse_cdf	5.497237883385643	unsmoothed
40.0	26.42480735397339	34.40595452069891	-13.575192646026611	13.575192646026611	1000	04	2	inverse_cdf	5.86565891615758	unsmoothed
41.0	25.717497330665587	33.240129774893326	-15.282502669334413	15.282502669334413	1000	04	2	inverse_cdf	5.765425376751773	unsmoothed
41.5	25.455267868518828	34.80736484391356	-16.044732131481172	16.044732131481172	1000	04	2	inverse_cdf	5.899776677461068	unsmoothed
2.5	15.95648156261444	62.63826293872025	13.45648156261444	13.45648156261444	1000	05	1	inverse_cdf	7.914433835639809	unsmoothed
3.0	16.684867505311967	52.40583373826957	13.684867505311963	13.684867505311963	1000	05	1	inverse_cdf	7.239187367258121	unsmoothed
4.0	17.958067081928252	47.130891219393874	13.958067081928252	13.958067081928252	1000	05	1	inverse_cdf	6.8651941865757795	unsmoothed
5.0	16.85377414059639	47.37828626641394	11.85377414059639	11.857049721479417	1000	05	1	inverse_cdf	6.883188669970767	unsmoothed
7.5	13.627346355438233	35.44463349675805	6.127346355438233	6.1349713306427	1000	05	1	inverse_cdf	5.953539577155597	unsmoothed
11.5	16.9079520111084	29.41526921775399	5.407952011108399	5.596329038619995	1000	05	1	inverse_cdf	5.4235845358723775	unsmoothed
16.0	19.13389476633072	20.731648333003864	3.133894766330719	3.885468289852142	1000	05	1	inverse_cdf	4.553201986844408	unsmoothed
18.5	20.2914310503006	14.190419370964548	1.791431050300598	2.6364287786483764	1000	05	1	inverse_cdf	3.7670173043091464	unsmoothed
20.0	21.33158281612396	16.559377916022648	1.3315828161239625	2.936214554786682	1000	05	1	inverse_cdf	4.069321554758563	unsmoothed
